,id,name symptom,other name,link,acronym,,,,,
176,177,Rectal polyposis,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0100896,,,
177,178,Adenocarcinoma of the colon,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0040276,,,
178,179,Astrocytoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0009592,,,
179,180,Congenital hypertrophy of retinal pigment epithelium,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0007649,,,
180,181,Epidermoid cyst,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0200040,,,
181,182,Fibroadenoma of the breast,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0010619,,,
182,183,Fibroma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0010614,,,
183,184,Increased number of teeth,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0011069,,,
184,185,Multiple renal cysts,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0005562,,,
185,186,Osteoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0100246,,,
186,187,Papilloma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0012740,,,
187,188,Thyroid adenoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0000854,,,
188,189,Unerupted tooth,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0000706,,,
189,190,Uterine leiomyoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0000131,,,
190,191,Adrenocortical adenoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0008256,,,
191,192,Desmoid tumors,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0100245,,,
192,193,Duodenal adenocarcinoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0006771,,,
193,194,Hepatoblastoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0002884,,,
194,195,Medulloblastoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0002885,,,
195,196,Papillary thyroid carcinoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0002895,,,
196,197,Adrenocortical carcinoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0006744,,,
197,198,Carcinoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0030731,,,
198,199,Keloids,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0010562,,,
199,200,Odontoma,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0011068,,,
200,201,Small intestine carcinoid,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0006722,,,
201,202,Variable expressivity,Attenuated FAP, AFAP, Mild form of FAP,,https://hpo.jax.org/app/browse/term/HP:0003828,,,
202,203,Abnormality of tibia morphology,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002992,,,
203,204,Aplasia of the ulna,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0003982,,,
204,205,Aplasia/Hypoplasia involving the pelvis,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0009103,,,
205,206,Aplasia/hypoplasia of the femur,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0005613,,,
206,207,Aplasia/Hypoplasia of the sacrum,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0008517,,,
207,208,Disproportionate short stature,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0003498,,,
208,209,Ectrodactyly,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0100257,,,
209,210,Fibular aplasia,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002990,,,
210,211,Foot oligodactyly,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001849,,,
211,212,Hand oligodactyly,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001180,,,
212,213,Micromelia,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002983,,,
213,214,Short foot,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001773,,,
214,215,Aplasia of the uterus,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000151,,,
215,216,Aplasia/Hypoplasia involving the carpal bones,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0006502,,,
216,217,Aplasia/Hypoplasia involving the metacarpal bones,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0005914,,,
217,218,Aplasia/Hypoplasia of metatarsal bones,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001964,,,
218,219,Aplasia/Hypoplasia of the phalanges of the hand,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0009767,,,
219,220,Aplasia/Hypoplasia of the phalanges of the toes,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0010173,,,
220,221,Aplasia/Hypoplasia of the pubic bone,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0009104,,,
221,222,Aplasia/Hypoplasia of the tarsal bones,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0008363,,,
222,223,Elbow ankylosis,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0003070,,,
223,224,Elbow flexion contracture,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002987,,,
224,225,Femoral bowing,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002980,,,
225,226,Humeroradial synostosis,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0003041,,,
226,227,Hypoplasia of the radius,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002984,,,
227,228,Intrauterine growth retardation,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001511,,,
228,229,Micrognathia,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000347,,,
229,230,Phocomelia,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0009829,,,
230,231,Radial bowing,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002986,,,
231,232,Short neck,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000470,,,
232,233,Split hand,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001171,,,
233,234,Anal atresia,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002023,,,
234,235,Calvarial skull defect,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001362,,,
235,236,Cryptorchidism,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000028,,,
236,237,"High, narrow palate",AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002705,,,
237,238,Hip dislocation,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002827,,,
238,239,Hydrops fetalis,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001789,,,
239,240,Hypoplasia of penis,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0008736,,,
240,241,Meningocele,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002435,,,
241,242,Occipital meningocele,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002436,,,
242,243,Short nose,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0003196,,,
243,244,Talipes,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001883,,,
244,245,Tracheoesophageal fistula,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002575,,,
245,246,Anteriorly displaced genitalia,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0003252,,,
246,247,Barrel-shaped chest,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001552,,,
247,248,Broad clavicles,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000916,,,
248,249,Broad neck,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000475,,,
249,250,Broad ribs,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000885,,,
250,251,Long face,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000276,,,
251,252,Prominent sternum,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000884,,,
252,253,Scrotal hypoplasia,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000046,,,
253,254,Anonychia,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0001798,,,
254,255,Aplastic pubic bones,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0008817,,,
255,256,Carpal bone aplasia,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0004231,,,
256,257,Congenital pseudoarthrosis of the clavicle,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0006585,,,
257,258,Decreased calvarial ossification,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0005474,,,
258,259,Epicanthus,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000286,,,
259,260,Hemivertebrae,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002937,,,
260,261,High palate,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000218,,,
261,262,Hypoplastic nipples,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0002557,,,
262,263,Hypospadias,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000047,,,
263,264,Long ear,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0400004,,,
264,265,Low-set ears,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000369,,,
265,266,Narrow palate,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000189,,,
266,267,Pectus carinatum,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000768,,,
267,268,Pilonidal sinus,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0010769,,,
268,269,Wide nasal bridge,AARRS, Ulna and fibula absence of with severe limb deficiency, Schinzel phocomelia syndrome,,https://hpo.jax.org/app/browse/term/HP:0000431,,,
269,270,Broad foot,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0001769,,,
270,271,Broad palm,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0001169,,,
271,272,Camptodactyly of finger,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0100490,,,
272,273,Hypertelorism,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000316,,,
273,274,Shawl scrotum,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000049,,,
274,275,Short palm,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0004279,,,
275,276,Small hand,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0200055,,,
276,277,Umbilical hernia,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0001537,,,
277,278,Anteverted nares,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000463,,,
278,279,Broad forehead,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000337,,,
279,280,Clinodactyly of the 5th finger,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0004209,,,
280,281,Cognitive impairment,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0100543,,,
281,282,External ear malformation,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0008572,,,
282,283,Finger syndactyly,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0006101,,,
283,284,High anterior hairline,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0009890,,,
284,285,Hyperextensible skin,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000974,,,
285,286,Inguinal hernia,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000023,,,
286,287,Joint hyperflexibility,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0005692,,,
287,288,Long philtrum,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000343,,,
288,289,"Low-set, posteriorly rotated ears",Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000368,,,
289,290,Abnormal vertebral segmentation and fusion,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0005640,,,
290,291,Attention deficit hyperactivity disorder,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0007018,,,
291,292,Cleft upper lip,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000204,,,
292,293,Congestive heart failure,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0001635,,,
293,294,Delayed eruption of teeth,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0000684,,,
294,295,Genu recurvatum,Aarskog Scott syndrome, Faciodigitogenital syndrome, Faciogenital dysplasia,,https://hpo.jax.org/app/browse/term/HP:0002816,,,
